unicode,label
23F3,hourglass_not_done
1F623,persevering_face
1F915,face_with_head-bandage
1F625,sad_but_relieved_face
1F489,syringe
1F915,face_with_head-bandage
23F3,hourglass_not_done
1F623,persevering_face
1F915,face_with_head-bandage
1F915,face_with_head-bandage
1F9D1 + 200D + 2695,health_worker
1F498,heart_with_arrow
1F469 + 200D + 2764 + 200D + 1F468,couple_with_heart_woman_man
1F503,clockwise_vertical_arrows
1F64D + 200D + 2640,woman_frowning
2764,red_heart
1F64D + 200D + 2642,man_frowning
267E,infinity
1F48D,ring
1F470 + 200D + 2642,man_with_veil
1F470 + 200D + 2640,woman_with_veil
1F935 + 200D + 2642,man_in_tuxedo
1F491,couple_with_heart
1F498,heart_with_arrow
1F469 + 200D + 2764 + 200D + 1F468,couple_with_heart_woman_man
1F503,clockwise_vertical_arrows
1F570,mantelpiece_clock
1F4A4,zzz
1FAC2,people_hugging
1F48D,ring
1F470 + 200D + 2642,man_with_veil
1F470 + 200D + 2640,woman_with_veil
1F935 + 200D + 2642,man_in_tuxedo
1F491,couple_with_heart
1F46C,men_holding_hands
1F468 + 200D + 2764 + 200D + 1F48B + 200D + 1F468,kiss_man_man
23F3,hourglass_not_done
231B,hourglass_done
1F49E,revolving_hearts
1F468 + 200D + 1F9B3,man_white_hair
1F468 + 200D + 1F9B3,man_white_hair
1F570,mantelpiece_clock
1F4A4,zzz
1FAC2,people_hugging
1F9EC,dna
262E,peace_symbol
1F4F2,mobile_phone_with_arrow
1F579,joystick
1F469 + 200D + 1F4BB,woman_technologist
1F4AD,thought_balloon
1F4AD,thought_balloon
1F9BF,mechanical_leg
1F469 + 200D + 1F527,woman_mechanic
2699,gear
2699,gear
2699,gear
1F913,nerd_face
1F9E0,brain
1F4F2,mobile_phone_with_arrow
1F579,joystick
1F469 + 200D + 1F4BB,woman_technologist
1F503,clockwise_vertical_arrows
2699,gear
1F9EC,dna
2699,gear
1F4F2,mobile_phone_with_arrow
1F579,joystick
1F469 + 200D + 1F4BB,woman_technologist
1F9BF,mechanical_leg
1F469 + 200D + 1F527,woman_mechanic
1F468 + 200D + 1F4BC,man_office_worker
1F448,backhand_index_pointing_left
1F9E0,brain
1FAC0,anatomical_heart
1FAC1,lungs
1F9EC,dna
2699,gear
1F9E0,brain
1F468 + 200D + 2695,man_health_worker
1FA7A,stethoscope
1F4F2,mobile_phone_with_arrow
1F579,joystick
1F469 + 200D + 1F4BB,woman_technologist
1F9BF,mechanical_leg
1F469 + 200D + 1F527,woman_mechanic
1F9E0,brain
1F440,eyes
1FAC0,anatomical_heart
1F9E0,brain
1F468 + 200D + 2695,man_health_worker
1FA7A,stethoscope
1FAC0,anatomical_heart
1FAC1,lungs
1FAC0,anatomical_heart
1F9E0,brain
1FAC1,lungs
1F9E0,brain
1F440,eyes
1FAC0,anatomical_heart
1F9D8 + 200D + 2640,
1F468 + 200D + 1F4BC,man_office_worker
1F448,backhand_index_pointing_left
1F9E0,brain
1FAC0,anatomical_heart
1FAC1,lungs
1F449,backhand_index_pointing_right
1F440,eyes
1F448,backhand_index_pointing_left
2600,sun
1F64B + 1F3FB + 200D + 2640,woman_raising_hand_light_skin_tone
1F3DC,desert
1F973,partying_face
2668,hot_springs
1F307,sunset
1F3DC,desert
1F5E3,speaking_head
2668,hot_springs
1F30E,globe_showing_Americas
1F321,thermometer
1F6B1,non-potable_water
1F3DC,desert
1F335,cactus
1F3DD,desert_island
1F3D9,cityscape
2600,sun
1F32A,tornado
1F3DD,desert_island
1F335,cactus
1F975,hot_face
1F975,hot_face
1F975,hot_face
1F975,hot_face
2600,sun
1F64B + 1F3FB + 200D + 2640,woman_raising_hand_light_skin_tone
1F629,weary_face
1F644,face_with_rolling_eyes
270D + 1F3FB,writing_hand_light_skin_tone
1F4DD,memo
1F3DC,desert
1F973,partying_face
1F335,cactus
1F975,hot_face
1F975,hot_face
1F975,hot_face
1F975,hot_face
1F64B,person_raising_hand
1F611,expressionless_face
1F611,expressionless_face
1F611,expressionless_face
2668,hot_springs
1F30E,globe_showing_Americas
1F321,thermometer
2668,hot_springs
1F30E,globe_showing_Americas
1F321,thermometer
274C,cross_mark
1F4A6,sweat_droplets
1F3A8,artist_palette
2668,hot_springs
1F307,sunset
274C,cross_mark
1F4A6,sweat_droplets
1F3A8,artist_palette
1F335,cactus
1F975,hot_face
1F975,hot_face
1F975,hot_face
1F975,hot_face
1F44B,waving_hand
1F644,face_with_rolling_eyes
1F58C,paintbrush
1F645,person_gesturing_NO
1F4A6,sweat_droplets
1F58C,paintbrush
1F645,person_gesturing_NO
1F4A6,sweat_droplets
1F32A,tornado
1F3A8,artist_palette
1F58C,paintbrush
1F645,person_gesturing_NO
1F4A6,sweat_droplets
1F975,hot_face
1F3DC,desert
1F6AB,prohibited
1F192,COOL_button
26F1,umbrella_on_ground
1F3DD,desert_island
2600,sun
2600,sun
2600,sun
1F975,hot_face
1F629,weary_face
1F644,face_with_rolling_eyes
270D + 1F3FB,writing_hand_light_skin_tone
1F4DD,memo
1F335,cactus
1F321,thermometer
1F3DC,
1F58C,paintbrush
1F645,person_gesturing_NO
1F4A6,sweat_droplets
2600,sun
1F92C,face_with_symbols_on_mouth
1F3DC,desert
1F3DD,desert_island
1F629,weary_face
1F644,face_with_rolling_eyes
270D + 1F3FB,writing_hand_light_skin_tone
1F4DD,memo
1F64E + 200D + 2642,man_pouting
1F5E3,speaking_head
1F4AC,speech_balloon
1F3DC,desert
1F973,partying_face
1F629,weary_face
1F644,face_with_rolling_eyes
270D + 1F3FB,writing_hand_light_skin_tone
1F4DD,memo
1F32C,wind_face
1F485,nail_polish
2600,sun
1F3A8,artist_palette
2708,airplane
1F3DD,desert_island
2753,red_question_mark
2753,red_question_mark
1F306,cityscape_at_dusk
2708,airplane
1F3DD,desert_island
1F1FB + 1F1EA,Venezuela
1F1F2 + 1F1EA,Montenegro
1F1F2 + 1F1F2,Myanmar_(Burma)
1F1FA + 1F1F3,United_Nations
2708,airplane
1F5FA,world_map
1F47D,alien
1F3D9,cityscape
1F47D,alien
1F3D9,cityscape
1F47D,alien
1F3D9,cityscape
1F50A,speaker_high_volume
1F914,thinking_face
2753,red_question_mark
2753,red_question_mark
2708,airplane
1F5E3,speaking_head
1F442,ear
1F47D,alien
1F3D9,cityscape
1F1E8 + 1F1FF,Czechia
1F1EC + 1F1EA,Georgia
1F1EC + 1F1ED,Ghana
1F1E8 + 1F1FF,Czechia
1F1EC + 1F1EA,Georgia
1F1EC + 1F1ED,Ghana
1F50A,speaker_high_volume
1F914,thinking_face
2753,red_question_mark
2753,red_question_mark
1F50A,speaker_high_volume
1F914,thinking_face
2753,red_question_mark
2753,red_question_mark
1F1E8 + 1F1FF,Czechia
1F1EC + 1F1EA,Georgia
1F1EC + 1F1ED,Ghana
1F50A,speaker_high_volume
1F914,thinking_face
2753,red_question_mark
2753,red_question_mark
2708,airplane
1F5E3,speaking_head
1F442,ear
1F9F3,luggage
1F1EE + 1F1F4,British_Indian_Ocean_Territory
1F1E7 + 1F1E6,Bosnia_&_Herzegovina
1F1EC + 1F1FE,Guyana
1F1EC + 1F1F6,Equatorial_Guinea
1F38C,crossed_flags
1F1EC + 1F1EA,Georgia
2708,airplane
1F5E3,speaking_head
1F442,ear
1F30F,globe_showing_Asia-Australia
1F1EC + 1F1E7,United_Kingdom
1F50A,speaker_high_volume
1F914,thinking_face
2753,red_question_mark
2753,red_question_mark
1F1EB + 1F1F7,France
1F1EF + 1F1F5,Japan
1F469 + 200D + 1F9B1,woman_curly_hair
1F5E3,speaking_head
1F937 + 200D + 2640,woman_shrugging
274C,cross_mark
1F336,hot_pepper
1F445,tongue
1F445,tongue
1F914,thinking_face
274C,cross_mark
1F4AA + 1F3FB,flexed_biceps_light_skin_tone
1F98B,butterfly
274C,cross_mark
1F4AA + 1F3FB,flexed_biceps_light_skin_tone
1F98B,butterfly
26A0,warning
1F4E6,package
1F5E3,speaking_head
1F4AC,speech_balloon
26A0,warning
1F4E6,package
1F60B,face_savoring_food
26A0,warning
1F4E6,package
1F60B,face_savoring_food
274C,cross_mark
1F4AA + 1F3FB,flexed_biceps_light_skin_tone
1F98B,butterfly
1F60B,face_savoring_food
1F44D,thumbs_up
1F9D8,person_in_lotus_position
1F54A,dove
262E,peace_symbol
1F5E3,speaking_head
26A0,warning
1F4E6,package
1F5E3,speaking_head
1F4AC,speech_balloon
1F60B,face_savoring_food
1F914,thinking_face
1F9D8,person_in_lotus_position
1F54A,dove
262E,peace_symbol
1F5E3,speaking_head
1FAD6,teapot
1F37D,fork_and_knife_with_plate
1F1E8 + 1F1F3,China
1F9D8,person_in_lotus_position
1F54A,dove
262E,peace_symbol
1F5E3,speaking_head
1F5E3,speaking_head
1F603,grinning_face_with_big_eyes
2757,red_exclamation_mark
1F1E8 + 1F1F3,China
1F49E,revolving_hearts
1F35C,steaming_bowl
274C,cross_mark
1F4AA + 1F3FB,flexed_biceps_light_skin_tone
1F1E8 + 1F1F3,China
2615,hot_beverage
274C,cross_mark
1F336,hot_pepper
1F445,tongue
1F32C,wind_face
1FAA1,sewing_needle
1F6A3,person_rowing_boat
274C,cross_mark
1F4AA + 1F3FB,flexed_biceps_light_skin_tone
1F1E8 + 1F1F3,China
2615,hot_beverage
1F445,tongue
1F914,thinking_face
1F37D,fork_and_knife_with_plate
1F64C,raising_hands
1F6D1,stop_sign
1F41D,honeybee
1F9D8,person_in_lotus_position
1F54A,dove
262E,peace_symbol
1F5E3,speaking_head
1F1E8 + 1F1F3,China
1F601,beaming_face_with_smiling_eyes
1F44D,thumbs_up
1F914,thinking_face
1F465,busts_in_silhouette
1F914,thinking_face
1F54A,dove
1F5E3,speaking_head
1F603,grinning_face_with_big_eyes
26A0,warning
1F4E6,package
1F423,hatching_chick
1F423,hatching_chick
1F4B8,money_with_wings
1F466,boy
1F5E3,speaking_head
1F469,woman
1F914,thinking_face
1F44D,thumbs_up
1F914,
1F44D + 1F3FB,thumbs_up_light_skin_tone
1F399,studio_microphone
1F5E3,speaking_head
1F44D,thumbs_up
23E9,fast-forward_button
1F44D,thumbs_up
270D,writing_hand
1F4D1,bookmark_tabs
1F50A,speaker_high_volume
1F6B6,person_walking
1F466,boy
1F5E3,speaking_head
1F469,woman
1F914,thinking_face
1F44D,thumbs_up
1F466,boy
1F50D,magnifying_glass_tilted_left
1F4DD,memo
1F466,boy
1F50D,magnifying_glass_tilted_left
1F4DD,memo
1F635 + 200D + 1F4AB,
1F508,speaker_low_volume
1F5D1,wastebasket
1F6AE,litter_in_bin_sign
1F44D,thumbs_up
1F9CF + 200D + 2640,deaf_woman
1F442,ear
1F5D1,wastebasket
1F44D,thumbs_up
1F5E3,speaking_head
1F9D1 + 200D + 1F3EB,teacher
1F5E3,speaking_head
1F64B,person_raising_hand
1F9CF + 200D + 2640,deaf_woman
1F44D,thumbs_up
1F508,speaker_low_volume
1F5D1,wastebasket
1F6AE,litter_in_bin_sign
1F50A,speaker_high_volume
1F5E3,speaking_head
1F442,ear
1F4AC,speech_balloon
1F442,ear
1F4CB,clipboard
1F44D + 1F3FB,thumbs_up_light_skin_tone
1F399,studio_microphone
1F5E3,speaking_head
1F9E0,brain
1F50A,speaker_high_volume
1F6B6,person_walking
1F442,ear
1F4CB,clipboard
1F5E3,speaking_head
1F9CF + 200D + 2642,deaf_man
1F4AF,hundred_points
1F64B,person_raising_hand
1F9CF + 200D + 2640,deaf_woman
1F44D,thumbs_up
1F442,ear
1F4CB,clipboard
1F9E0,brain
1F50A,speaker_high_volume
1F6B6,person_walking
1F635 + 200D + 1F4AB,
1F508,speaker_low_volume
1F5D1,wastebasket
1F6AE,litter_in_bin_sign
1F508,speaker_low_volume
1F5D1,wastebasket
1F6AE,litter_in_bin_sign
1F50A,speaker_high_volume
1F94A,boxing_glove
1F508,speaker_low_volume
1F5D1,wastebasket
1F6AE,litter_in_bin_sign
1F442,ear
1F4CB,clipboard
1F914,thinking_face
1F9E0,brain
1F50A,speaker_high_volume
1F5E3,speaking_head
263A,smiling_face
1F44D,thumbs_up
1F914,thinking_face
1F9E0,brain
1F5E3,speaking_head
1F642,slightly_smiling_face
1F197,OK_button
1F5E3,speaking_head
1F9CF + 200D + 2640,deaf_woman
